now[ms],AHT_tmp[C],AHT_hum,BMP_temp[C],BMP_pres,gx,gy,gz,ax,ay,az,gtemp,magx,magy,magz,volt
1806696,-17.64,63.52,-16.94,102719,2.481,2.450,-0.298,0.005,-0.080,1.021,3.40,-991.00,1232.00,95.00,2999.0000
1806778,-17.66,63.52,-16.94,102719,2.588,2.603,-0.405,0.003,-0.082,1.015,3.82,-1001.00,1230.00,92.00,2999.0000
1806860,-17.65,63.50,-16.94,102720,2.450,2.496,-0.191,0.005,-0.081,1.021,3.45,-1003.00,1235.00,102.00,2994.0000
1806947,-17.66,63.50,-16.94,102722,2.374,2.244,-0.183,0.005,-0.081,1.020,3.49,-996.00,1215.00,100.00,2999.0000
1807029,-17.64,63.53,-16.94,102722,2.519,2.519,0.015,0.007,-0.080,1.021,3.64,-991.00,1227.00,95.00,2997.0000
1807111,-17.67,63.55,-16.94,102722,2.481,2.634,-0.221,0.005,-0.077,1.020,3.49,-1006.00,1230.00,107.00,2999.0000
1807193,-17.65,63.52,-16.94,102722,2.321,2.550,-0.336,0.006,-0.077,1.019,3.64,-996.00,1230.00,90.00,3002.0000
1807280,-17.66,63.54,-16.93,102723,2.435,2.641,-0.412,0.005,-0.084,1.023,3.64,-996.00,1230.00,105.00,2999.0000
1807362,-17.67,63.54,-16.93,102723,2.649,2.321,-0.130,0.001,-0.081,1.019,3.92,-991.00,1232.00,90.00,3001.0000
1807444,-17.67,63.56,-16.94,102719,2.443,2.603,-0.351,0.005,-0.080,1.017,3.68,-1003.00,1227.00,100.00,2998.0000
1807526,-17.67,63.57,-16.94,102722,2.550,2.290,-0.275,0.005,-0.081,1.021,3.68,-1001.00,1225.00,92.00,2999.0000
1807608,-17.66,63.55,-16.94,102722,2.313,2.565,-0.260,0.006,-0.077,1.015,3.68,-986.00,1237.00,110.00,2998.0000
1807695,-17.66,63.51,-16.94,102722,2.229,2.504,-0.374,0.009,-0.077,1.021,3.68,-996.00,1240.00,102.00,2998.0000
1807777,-17.68,63.53,-16.94,102722,2.489,2.595,0.061,0.007,-0.080,1.021,3.59,-986.00,1217.00,107.00,3000.0000
1807859,-17.69,63.56,-16.93,102721,2.420,2.313,-0.282,0.007,-0.083,1.021,3.64,-1006.00,1230.00,97.00,2999.0000
1807941,-17.67,63.56,-16.93,102721,2.481,2.298,-0.206,0.004,-0.082,1.018,3.59,-1008.00,1235.00,100.00,2999.0000
1808023,-17.67,63.55,-16.94,102727,2.313,2.511,-0.137,0.007,-0.075,1.021,3.82,-998.00,1225.00,90.00,2999.0000
1808110,-17.67,63.52,-16.94,102727,2.435,2.458,-0.382,0.005,-0.080,1.019,3.78,-1003.00,1225.00,102.00,2997.0000
1808192,-17.67,63.54,-16.94,102721,2.328,2.397,-0.176,0.011,-0.079,1.024,3.78,-986.00,1235.00,105.00,2997.0000
1808274,-17.68,63.55,-16.93,102722,2.260,2.466,-0.275,0.008,-0.082,1.019,3.59,-996.00,1237.00,95.00,2999.0000
1808356,-17.66,63.57,-16.93,102722,2.527,2.550,-0.160,0.007,-0.080,1.017,3.78,-998.00,1217.00,95.00,2997.0000
1808443,-17.68,63.55,-16.93,102722,2.557,2.489,-0.084,0.003,-0.081,1.020,3.59,-1001.00,1227.00,97.00,2999.0000
1808525,-17.65,63.56,-16.93,102722,2.519,2.557,-0.046,0.004,-0.079,1.020,4.01,-998.00,1230.00,97.00,2999.0000
1808607,-17.65,63.54,-16.94,102720,2.344,2.573,-0.092,0.007,-0.083,1.026,3.49,-983.00,1235.00,110.00,2999.0000
1808689,-17.66,63.53,-16.94,102720,2.611,2.450,-0.084,0.003,-0.083,1.018,3.45,-1001.00,1240.00,85.00,2999.0000
1808771,-17.66,63.56,-16.93,102725,2.282,2.351,-0.534,0.003,-0.082,1.023,3.64,-1008.00,1230.00,97.00,2998.0000
1808873,-17.68,63.47,-16.94,102723,2.550,2.573,-0.176,0.007,-0.079,1.024,3.92,-996.00,1246.00,87.00,3001.0000
1808957,-17.68,63.55,-16.94,102723,2.313,2.580,-0.160,0.006,-0.079,1.018,3.59,-1001.00,1225.00,97.00,2999.0000
1809039,-17.67,63.54,-16.94,102718,2.450,2.489,-0.038,0.006,-0.079,1.025,3.64,-1003.00,1240.00,87.00,2998.0000
1809121,-17.67,63.56,-16.94,102718,2.229,2.252,-0.031,0.006,-0.080,1.022,3.64,-1003.00,1241.00,105.00,2999.0000
1809205,-17.68,63.53,-16.93,102722,2.282,2.557,-0.115,0.003,-0.079,1.021,3.78,-993.00,1227.00,97.00,2999.0000
1809292,-17.68,63.54,-16.93,102722,2.198,2.473,-0.214,0.003,-0.081,1.017,3.78,-991.00,1232.00,100.00,2999.0000
1809374,-17.70,63.56,-16.94,102722,2.405,2.389,-0.084,0.008,-0.083,1.019,3.68,-1015.00,1232.00,87.00,2998.0000
1809456,-17.68,63.54,-16.94,102723,2.489,2.557,-0.153,0.005,-0.080,1.023,3.49,-993.00,1235.00,102.00,2998.0000
1809538,-17.67,63.55,-16.94,102723,2.443,2.885,-0.115,0.008,-0.078,1.017,3.49,-998.00,1240.00,107.00,2997.0000
1809625,-17.69,63.54,-16.94,102722,2.290,2.580,-0.198,0.008,-0.083,1.021,3.64,-1011.00,1217.00,92.00,2996.0000
1809707,-17.68,63.55,-16.94,102722,2.344,2.420,-0.244,0.006,-0.083,1.021,3.78,-1006.00,1225.00,112.00,2997.0000
1809789,-17.66,63.56,-16.94,102723,2.298,2.527,-0.275,0.006,-0.080,1.019,3.49,-1001.00,1232.00,100.00,2998.0000
1809871,-17.66,63.57,-16.94,102723,2.321,2.473,-0.084,0.003,-0.079,1.022,3.59,-993.00,1240.00,105.00,2997.0000
1809953,-17.67,63.58,-16.93,102723,2.168,2.229,-0.244,0.006,-0.083,1.022,3.64,-1001.00,1232.00,107.00,2995.0000
1810040,-17.67,63.55,-16.94,102718,2.382,2.366,-0.244,0.006,-0.080,1.021,3.78,-998.00,1215.00,105.00,2998.0000
1810132,-17.67,63.52,-16.94,102718,2.313,2.580,-0.229,0.003,-0.080,1.022,3.45,-993.00,1240.00,100.00,2995.0000
1810214,-17.66,63.56,-16.93,102718,2.298,2.435,-0.130,0.004,-0.081,1.016,3.49,-1006.00,1235.00,92.00,2996.0000
1810296,-17.67,63.56,-16.93,102718,2.153,2.168,-0.038,0.003,-0.082,1.013,3.92,-998.00,1230.00,95.00,2997.0000
1810383,-17.68,63.56,-16.95,102722,2.359,2.252,-0.198,0.002,-0.077,1.022,3.78,-993.00,1215.00,117.00,2999.0000
1810465,-17.67,63.55,-16.95,102722,2.427,2.260,-0.206,0.007,-0.078,1.013,3.97,-988.00,1232.00,97.00,2998.0000
1810547,-17.66,63.54,-16.94,102721,2.382,2.626,-0.198,0.002,-0.079,1.013,3.49,-998.00,1241.00,100.00,2997.0000
1810629,-17.67,63.58,-16.94,102721,2.420,2.542,-0.282,0.008,-0.080,1.021,3.49,-988.00,1227.00,87.00,2999.0000
1810711,-17.65,63.53,-16.94,102721,2.351,2.305,-0.328,0.007,-0.084,1.018,3.78,-1001.00,1232.00,95.00,2997.0000
1810798,-17.64,63.56,-16.94,102725,2.450,2.809,-0.275,0.010,-0.086,1.020,3.64,-1001.00,1235.00,102.00,2999.0000
1810880,-17.66,63.55,-16.94,102725,2.305,2.588,-0.313,0.008,-0.080,1.021,3.64,-998.00,1232.00,107.00,2997.0000
1810962,-17.66,63.55,-16.94,102724,2.397,2.504,0.053,0.005,-0.079,1.016,3.97,-998.00,1222.00,95.00,2998.0000
1811044,-17.67,63.57,-16.94,102724,2.397,2.573,-0.153,0.005,-0.081,1.021,3.78,-996.00,1230.00,87.00,2999.0000
1811126,-17.64,63.56,-16.94,102721,2.374,2.672,-0.374,0.007,-0.079,1.016,3.40,-1003.00,1240.00,97.00,2999.0000
1811213,-17.66,63.54,-16.94,102721,2.466,2.603,-0.244,0.005,-0.081,1.010,3.64,-993.00,1225.00,95.00,2998.0000
1811295,-17.64,63.57,-16.94,102722,2.542,2.489,-0.328,0.010,-0.080,1.021,3.64,-1003.00,1225.00,90.00,2997.0000
1811377,-17.67,63.56,-16.94,102722,2.427,2.481,-0.252,0.007,-0.077,1.013,3.82,-1006.00,1220.00,85.00,2998.0000
1811459,-17.66,63.55,-16.94,102722,2.237,2.534,-0.099,0.005,-0.076,1.015,3.40,-998.00,1225.00,115.00,2997.0000
1811546,-17.68,63.56,-16.94,102719,2.580,2.565,-0.260,0.008,-0.082,1.018,3.68,-998.00,1235.00,100.00,3001.0000
1811628,-17.68,63.56,-16.94,102719,2.527,2.351,-0.153,0.007,-0.081,1.020,3.78,-1001.00,1237.00,105.00,2997.0000
1811710,-17.67,63.58,-16.94,102720,2.466,2.664,-0.313,0.006,-0.085,1.019,3.78,-986.00,1227.00,90.00,2998.0000
1811792,-17.66,63.57,-16.94,102720,2.626,2.565,-0.244,0.010,-0.077,1.017,3.49,-998.00,1240.00,97.00,2996.0000
1811874,-17.65,63.58,-16.94,102723,2.534,2.588,-0.489,0.004,-0.082,1.014,3.97,-1003.00,1227.00,87.00,2997.0000
1811976,-17.68,63.49,-16.93,102721,2.466,2.481,-0.328,0.003,-0.079,1.020,3.64,-998.00,1230.00,92.00,2997.0000
1812071,-17.68,63.53,-16.93,102721,2.618,2.298,-0.145,0.006,-0.083,1.022,3.40,-993.00,1240.00,92.00,2998.0000
1812153,-17.67,63.58,-16.93,102719,2.550,2.313,-0.168,0.006,-0.080,1.017,3.78,-988.00,1237.00,102.00,2997.0000
1812235,-17.67,63.56,-16.93,102719,2.321,2.420,-0.183,0.005,-0.076,1.017,3.68,-998.00,1227.00,110.00,2998.0000
1812322,-17.65,63.53,-16.94,102723,2.397,2.534,-0.191,0.006,-0.083,1.016,3.59,-998.00,1225.00,92.00,3002.0000
1812404,-17.68,63.60,-16.94,102725,2.397,2.458,-0.214,0.002,-0.085,1.017,3.68,-996.00,1237.00,112.00,2997.0000
1812486,-17.67,63.57,-16.94,102725,2.389,2.649,-0.252,0.006,-0.083,1.020,3.97,-998.00,1230.00,105.00,2998.0000
1812568,-17.66,63.57,-16.94,102723,2.389,2.618,-0.115,0.003,-0.084,1.017,3.78,-998.00,1232.00,85.00,2997.0000
1812650,-17.66,63.57,-16.94,102723,2.374,2.504,-0.168,0.006,-0.081,1.028,3.45,-1001.00,1240.00,110.00,2998.0000
1812737,-17.66,63.54,-16.93,102723,2.206,2.412,-0.328,0.008,-0.078,1.018,3.45,-1006.00,1232.00,100.00,2998.0000
1812819,-17.68,63.58,-16.93,102723,2.618,2.397,-0.275,0.005,-0.080,1.019,3.49,-998.00,1230.00,97.00,3000.0000
1812901,-17.66,63.58,-16.93,102725,2.221,2.542,-0.298,0.004,-0.082,1.020,3.64,-991.00,1230.00,90.00,2997.0000
1812983,-17.67,63.56,-16.93,102725,2.427,2.420,0.061,0.009,-0.078,1.020,3.64,-1001.00,1227.00,92.00,2999.0000
1813065,-17.66,63.55,-16.94,102722,2.473,2.458,-0.427,0.007,-0.079,1.014,3.78,-996.00,1237.00,100.00,2999.0000
1813152,-17.69,63.58,-16.94,102724,2.389,2.427,-0.359,0.003,-0.084,1.019,3.64,-1011.00,1232.00,90.00,2998.0000
1813234,-17.67,63.59,-16.94,102724,2.290,2.603,-0.053,0.006,-0.079,1.021,3.49,-1006.00,1237.00,82.00,2997.0000
1813316,-17.67,63.60,-16.94,102723,2.458,2.412,-0.366,0.006,-0.084,1.016,3.64,-1006.00,1222.00,82.00,2999.0000
1813398,-17.66,63.57,-16.94,102723,2.618,2.450,-0.122,0.002,-0.086,1.021,3.97,-1001.00,1225.00,100.00,2998.0000
1813485,-17.65,63.57,-16.94,102723,2.389,2.626,-0.015,0.010,-0.080,1.022,3.64,-998.00,1217.00,87.00,2998.0000
1813567,-17.67,63.57,-16.94,102723,2.435,2.542,-0.137,0.007,-0.082,1.016,3.40,-998.00,1220.00,90.00,2998.0000
1813649,-17.67,63.56,-16.94,102726,2.412,2.389,-0.023,0.001,-0.082,1.021,3.49,-998.00,1237.00,82.00,2999.0000
1813731,-17.65,63.58,-16.94,102726,2.435,2.366,-0.053,0.004,-0.082,1.020,3.68,-996.00,1237.00,100.00,2998.0000
1813813,-17.66,63.58,-16.94,102726,2.557,2.435,-0.252,0.003,-0.075,1.021,3.64,-998.00,1237.00,90.00,2999.0000
1813902,-17.68,63.58,-16.94,102728,2.527,2.443,-0.191,0.005,-0.078,1.018,3.82,-998.00,1222.00,92.00,2998.0000
1813984,-17.66,63.61,-16.94,102728,2.450,2.542,-0.099,0.005,-0.081,1.020,3.78,-998.00,1230.00,97.00,2997.0000
1814066,-17.67,63.57,-16.94,102723,2.382,2.298,0.038,0.006,-0.078,1.021,3.78,-993.00,1227.00,85.00,2998.0000
1814148,-17.65,63.58,-16.94,102723,2.397,2.359,-0.290,0.006,-0.079,1.027,3.64,-993.00,1230.00,92.00,3001.0000
1814230,-17.67,63.58,-16.94,102723,2.504,2.656,-0.160,0.005,-0.084,1.016,3.64,-996.00,1225.00,92.00,2997.0000
1814317,-17.67,63.57,-16.94,102723,2.511,2.481,-0.214,0.004,-0.080,1.021,3.68,-993.00,1235.00,100.00,2998.0000
1814399,-17.67,63.59,-16.94,102727,2.420,2.458,-0.038,0.006,-0.077,1.017,3.49,-1003.00,1232.00,97.00,2998.0000
1814481,-17.68,63.60,-16.94,102729,2.420,2.496,0.000,0.006,-0.083,1.017,3.59,-1001.00,1241.00,105.00,2997.0000
1814563,-17.68,63.59,-16.94,102729,2.344,2.565,-0.130,0.007,-0.081,1.026,3.40,-986.00,1235.00,107.00,3001.0000
1814650,-17.68,63.58,-16.94,102727,2.550,2.534,-0.198,0.006,-0.080,1.021,3.78,-1003.00,1220.00,100.00,2996.0000
1814748,-17.70,63.52,-16.94,102727,2.366,2.634,-0.443,0.006,-0.084,1.021,3.64,-988.00,1230.00,90.00,2998.0000
1814839,-17.67,63.56,-16.95,102726,2.412,2.557,-0.595,0.006,-0.082,1.022,3.78,-991.00,1230.00,102.00,2998.0000
1814921,-17.67,63.61,-16.94,102728,2.534,2.504,-0.031,0.006,-0.080,1.019,3.68,-998.00,1230.00,92.00,2998.0000
1815003,-17.67,63.59,-16.94,102728,2.153,2.267,-0.061,0.007,-0.078,1.020,3.64,-993.00,1220.00,97.00,2999.0000
1815109,-17.70,63.50,-16.94,102728,2.145,2.443,-0.137,0.007,-0.078,1.020,3.49,-998.00,1235.00,90.00,2999.0000
1815204,-17.70,63.56,-16.94,102728,2.443,2.527,-0.076,0.007,-0.082,1.014,3.68,-988.00,1235.00,120.00,2999.0000
1815286,-17.68,63.60,-16.94,102724,2.718,2.550,-0.084,0.008,-0.084,1.016,3.45,-1001.00,1230.00,102.00,2998.0000
1815368,-17.69,63.62,-16.94,102727,2.466,2.176,-0.099,0.003,-0.080,1.012,3.78,-1013.00,1225.00,100.00,2998.0000
1815450,-17.67,63.59,-16.94,102727,2.344,2.420,-0.313,0.005,-0.084,1.021,3.68,-1008.00,1230.00,85.00,2999.0000
1815531,-17.67,63.59,-16.95,102723,2.374,2.504,-0.069,0.010,-0.081,1.015,3.64,-1001.00,1235.00,102.00,2998.0000
1815613,-17.67,63.60,-16.95,102723,2.656,2.489,-0.214,0.007,-0.081,1.017,3.49,-998.00,1215.00,92.00,2999.0000
1815695,-17.68,63.60,-16.94,102729,2.458,2.168,-0.145,0.004,-0.078,1.016,3.45,-988.00,1232.00,97.00,2999.0000
1815777,-17.65,63.59,-16.94,102729,2.550,2.550,-0.328,0.004,-0.083,1.020,3.82,-986.00,1227.00,90.00,2997.0000
1815864,-17.68,63.61,-16.95,102723,2.267,2.580,-0.260,0.006,-0.078,1.015,3.49,-998.00,1237.00,95.00,2999.0000
1815946,-17.68,63.59,-16.94,102725,2.618,2.282,-0.511,0.005,-0.081,1.025,3.68,-1008.00,1237.00,100.00,2998.0000
1816028,-17.67,63.60,-16.94,102725,2.466,2.504,-0.366,0.008,-0.081,1.020,3.92,-1001.00,1235.00,110.00,2999.0000
1816110,-17.66,63.59,-16.94,102727,2.511,2.382,-0.160,0.006,-0.079,1.026,3.49,-998.00,1237.00,107.00,2997.0000
1816192,-17.67,63.60,-16.94,102727,2.542,2.359,-0.191,0.004,-0.078,1.014,3.92,-998.00,1232.00,95.00,3002.0000
1816279,-17.67,63.58,-16.94,102726,2.450,2.504,-0.267,0.005,-0.082,1.019,3.68,-988.00,1230.00,102.00,2997.0000
1816361,-17.67,63.61,-16.94,102726,2.321,2.435,-0.214,0.008,-0.082,1.016,3.59,-998.00,1230.00,117.00,2998.0000
1816443,-17.67,63.61,-16.95,102724,2.397,2.565,-0.221,0.004,-0.079,1.011,3.45,-998.00,1232.00,102.00,2995.0000
1816525,-17.66,63.58,-16.95,102724,2.527,2.489,-0.435,0.006,-0.079,1.016,3.68,-991.00,1232.00,95.00,2999.0000
1816612,-17.65,63.58,-16.94,102722,2.557,2.328,-0.305,0.006,-0.078,1.016,3.64,-988.00,1225.00,90.00,2998.0000
1816694,-17.67,63.62,-16.94,102725,2.489,2.527,-0.099,0.009,-0.085,1.017,3.92,-991.00,1222.00,95.00,2998.0000
1816776,-17.66,63.59,-16.94,102725,2.466,2.191,-0.298,0.006,-0.080,1.015,3.64,-1001.00,1225.00,92.00,2995.0000
1816858,-17.67,63.60,-16.94,102724,2.443,2.511,0.000,0.006,-0.080,1.017,3.64,-993.00,1225.00,107.00,2995.0000
1816940,-17.68,63.62,-16.94,102724,2.405,2.496,-0.252,0.006,-0.081,1.019,3.59,-1006.00,1222.00,100.00,2997.0000
1817027,-17.68,63.62,-16.95,102726,2.481,2.397,-0.168,0.002,-0.082,1.019,3.40,-996.00,1230.00,92.00,2997.0000
1817109,-17.66,63.61,-16.95,102726,2.374,2.473,-0.092,0.005,-0.080,1.020,3.40,-998.00,1227.00,90.00,2995.0000
1817191,-17.65,63.59,-16.95,102725,2.511,2.328,-0.122,0.009,-0.081,1.019,3.49,-998.00,1227.00,97.00,2998.0000
1817273,-17.67,63.61,-16.95,102725,2.252,2.565,-0.198,0.009,-0.082,1.019,3.40,-986.00,1235.00,92.00,2995.0000
1817355,-17.68,63.63,-16.95,102721,2.473,2.450,-0.229,0.006,-0.079,1.022,3.49,-1001.00,1222.00,85.00,2998.0000
1817442,-17.66,63.58,-16.94,102721,2.290,2.466,-0.130,0.005,-0.083,1.019,3.68,-996.00,1235.00,110.00,2999.0000
1817524,-17.67,63.62,-16.94,102721,2.298,2.466,-0.473,0.006,-0.078,1.018,3.68,-991.00,1230.00,105.00,2999.0000
1817606,-17.68,63.62,-16.95,102725,2.679,2.771,-0.237,0.003,-0.081,1.018,3.64,-1001.00,1230.00,90.00,2999.0000
1817688,-17.65,63.61,-16.95,102725,2.481,2.458,-0.260,0.004,-0.078,1.015,3.64,-1001.00,1235.00,97.00,2997.0000
1817775,-17.68,63.61,-16.94,102726,2.603,2.389,-0.183,0.007,-0.084,1.020,3.78,-996.00,1222.00,100.00,2998.0000
1817857,-17.69,63.61,-16.94,102726,2.313,2.427,-0.397,0.007,-0.079,1.019,3.64,-998.00,1235.00,95.00,2997.0000
1817939,-17.67,63.63,-16.94,102726,2.580,2.534,-0.229,0.007,-0.079,1.017,3.64,-998.00,1237.00,82.00,3000.0000
1818021,-17.67,63.64,-16.94,102726,2.649,2.527,-0.290,0.009,-0.078,1.014,3.49,-1003.00,1222.00,100.00,2999.0000
1818103,-17.67,63.62,-16.94,102726,2.328,2.305,-0.260,0.004,-0.077,1.016,3.64,-998.00,1240.00,102.00,2995.0000
1818205,-17.69,63.54,-16.95,102724,2.481,2.542,0.008,0.003,-0.079,1.031,3.45,-1013.00,1241.00,97.00,3001.0000
1818289,-17.68,63.64,-16.95,102724,2.351,2.504,-0.183,0.007,-0.078,1.018,3.78,-1001.00,1230.00,95.00,2999.0000
1818371,-17.67,63.60,-16.95,102725,2.496,2.336,-0.237,0.007,-0.080,1.013,3.49,-998.00,1222.00,90.00,2999.0000
1818453,-17.67,63.64,-16.95,102725,2.580,2.435,-0.321,0.008,-0.078,1.021,3.64,-1003.00,1230.00,105.00,2999.0000
1818535,-17.67,63.63,-16.95,102724,2.153,2.580,-0.198,0.001,-0.083,1.017,3.97,-1001.00,1225.00,102.00,2998.0000
1818618,-17.68,63.63,-16.95,102721,2.611,2.908,-0.351,0.007,-0.084,1.024,3.45,-996.00,1232.00,92.00,2997.0000
1818700,-17.67,63.63,-16.95,102721,2.374,2.290,0.084,0.006,-0.081,1.017,3.49,-1001.00,1227.00,87.00,2998.0000
1818782,-17.67,63.61,-16.94,102723,2.305,2.550,-0.023,0.007,-0.081,1.018,3.64,-986.00,1235.00,100.00,2999.0000
1818864,-17.66,63.62,-16.94,102723,2.366,2.412,-0.076,0.007,-0.082,1.022,3.64,-996.00,1230.00,92.00,3001.0000
1818951,-17.66,63.60,-16.94,102723,2.359,2.710,-0.366,0.007,-0.079,1.018,3.59,-998.00,1241.00,90.00,2999.0000
1819033,-17.68,63.63,-16.94,102723,2.328,2.649,-0.313,0.005,-0.082,1.014,3.49,-1003.00,1225.00,100.00,2998.0000
1819115,-17.66,63.61,-16.94,102723,2.603,2.542,-0.305,0.009,-0.080,1.021,3.64,-996.00,1222.00,110.00,2998.0000
1819197,-17.66,63.61,-16.95,102720,2.504,2.275,-0.191,0.003,-0.079,1.025,3.64,-998.00,1230.00,90.00,2999.0000
1819281,-17.66,63.59,-16.95,102720,2.443,2.718,-0.160,0.007,-0.080,1.019,3.78,-1001.00,1220.00,115.00,3001.0000
1819368,-17.67,63.59,-16.94,102720,2.450,2.168,-0.313,0.008,-0.082,1.021,3.78,-993.00,1232.00,102.00,3003.0000
1819450,-17.66,63.63,-16.94,102720,2.580,2.565,-0.290,0.008,-0.081,1.021,3.64,-1006.00,1230.00,90.00,2999.0000
1819532,-17.68,63.63,-16.95,102725,2.542,2.443,0.031,0.008,-0.079,1.017,3.59,-993.00,1232.00,107.00,2999.0000
1819614,-17.66,63.65,-16.95,102725,2.511,2.794,-0.145,0.004,-0.080,1.021,3.64,-998.00,1240.00,105.00,2997.0000
1819701,-17.66,63.61,-16.96,102721,2.580,2.435,-0.237,0.007,-0.081,1.013,3.64,-1008.00,1232.00,117.00,2999.0000
1819783,-17.68,63.64,-16.96,102721,2.519,2.634,-0.137,0.003,-0.078,1.019,3.49,-1003.00,1232.00,107.00,2999.0000
1819865,-17.67,63.66,-16.95,102718,2.672,2.656,-0.015,0.007,-0.083,1.024,3.78,-1001.00,1222.00,87.00,3001.0000
1819947,-17.67,63.65,-16.95,102722,2.489,2.374,-0.237,0.006,-0.079,1.020,3.68,-996.00,1235.00,92.00,3002.0000
1820029,-17.67,63.65,-16.95,102722,2.786,2.351,0.000,0.004,-0.085,1.013,3.49,-998.00,1222.00,107.00,2999.0000
1820116,-17.68,63.62,-16.95,102724,2.374,2.481,-0.389,0.006,-0.081,1.023,3.68,-998.00,1240.00,95.00,3001.0000
1820198,-17.67,63.64,-16.95,102724,2.321,2.389,0.015,0.006,-0.081,1.015,3.64,-1011.00,1227.00,100.00,2999.0000
1820280,-17.66,63.64,-16.95,102721,2.221,2.321,-0.366,0.006,-0.080,1.014,3.68,-998.00,1240.00,87.00,2999.0000
1820362,-17.67,63.64,-16.95,102721,2.550,2.427,-0.198,0.008,-0.083,1.021,3.78,-998.00,1237.00,110.00,2999.0000
1820444,-17.66,63.64,-16.95,102722,2.725,2.466,-0.260,0.007,-0.081,1.015,3.78,-996.00,1230.00,95.00,2996.0000
1820531,-17.68,63.62,-16.95,102721,2.557,2.443,-0.260,0.006,-0.081,1.018,3.45,-998.00,1237.00,90.00,2998.0000
1820613,-17.66,63.64,-16.95,102721,2.489,2.588,-0.374,0.006,-0.082,1.019,3.59,-1017.00,1212.00,105.00,2997.0000
1820695,-17.68,63.65,-16.95,102721,2.191,2.351,-0.237,0.006,-0.085,1.020,3.64,-988.00,1225.00,100.00,3001.0000
1820777,-17.67,63.63,-16.95,102721,2.557,2.656,-0.076,0.009,-0.079,1.021,3.59,-998.00,1222.00,105.00,2999.0000
1820864,-17.67,63.61,-16.95,102721,2.237,2.321,-0.183,0.003,-0.078,1.019,3.64,-1006.00,1237.00,92.00,2998.0000
1820946,-17.68,63.66,-16.95,102721,2.542,2.550,-0.313,0.005,-0.080,1.023,3.49,-1011.00,1222.00,87.00,2999.0000
1821028,-17.68,63.67,-16.95,102722,2.344,2.298,-0.053,0.003,-0.082,1.019,3.59,-998.00,1217.00,105.00,2999.0000
1821110,-17.67,63.64,-16.95,102722,2.397,2.420,0.023,0.009,-0.078,1.014,3.78,-998.00,1237.00,105.00,2998.0000
1821192,-17.68,63.63,-16.95,102720,2.328,2.489,-0.153,0.005,-0.083,1.018,3.82,-1001.00,1235.00,97.00,2998.0000
1821294,-17.69,63.58,-16.95,102723,2.511,2.489,-0.305,0.005,-0.083,1.019,3.82,-996.00,1225.00,102.00,2998.0000
1821389,-17.70,63.61,-16.95,102723,2.695,2.351,-0.252,0.008,-0.082,1.014,3.64,-1003.00,1220.00,107.00,3001.0000
1821471,-17.72,63.66,-16.95,102720,2.649,2.672,-0.366,0.006,-0.078,1.013,3.78,-998.00,1222.00,97.00,2998.0000
1821553,-17.70,63.67,-16.95,102720,2.443,2.412,-0.267,0.006,-0.083,1.022,3.68,-1006.00,1237.00,87.00,2999.0000
1821640,-17.68,63.63,-16.95,102721,2.504,2.649,-0.038,0.007,-0.082,1.015,3.68,-996.00,1240.00,100.00,2999.0000
1821722,-17.69,63.66,-16.95,102720,2.504,2.267,-0.496,0.005,-0.083,1.021,3.78,-998.00,1232.00,90.00,2997.0000
1821804,-17.69,63.66,-16.95,102720,2.443,2.458,-0.435,0.004,-0.083,1.021,3.64,-998.00,1240.00,110.00,2999.0000
1821886,-17.68,63.67,-16.95,102723,2.244,2.557,-0.237,0.006,-0.080,1.021,3.78,-1006.00,1220.00,105.00,2997.0000
1821968,-17.68,63.66,-16.95,102723,2.328,2.519,-0.137,0.004,-0.080,1.015,3.49,-1003.00,1235.00,100.00,2999.0000
1822055,-17.69,63.62,-16.94,102722,2.718,2.458,-0.160,0.004,-0.084,1.024,3.45,-1011.00,1230.00,112.00,2999.0000
1822137,-17.68,63.65,-16.94,102722,2.504,2.275,-0.351,0.003,-0.081,1.021,3.49,-993.00,1227.00,92.00,2999.0000
1822219,-17.67,63.65,-16.95,102724,2.450,2.641,-0.237,0.009,-0.080,1.018,3.82,-996.00,1232.00,112.00,2999.0000
1822301,-17.69,63.67,-16.94,102724,2.389,2.466,-0.099,0.003,-0.078,1.017,3.49,-993.00,1225.00,92.00,2998.0000
1822383,-17.67,63.66,-16.94,102724,2.389,2.695,-0.359,0.007,-0.085,1.018,3.78,-1003.00,1225.00,97.00,2995.0000
1822470,-17.68,63.65,-16.94,102719,2.450,2.664,-0.061,0.004,-0.082,1.027,3.78,-996.00,1237.00,95.00,2998.0000
1822552,-17.67,63.67,-16.94,102719,2.519,2.534,-0.313,0.005,-0.081,1.024,3.59,-998.00,1230.00,97.00,3001.0000
1822634,-17.67,63.67,-16.95,102722,2.374,2.595,-0.298,0.006,-0.080,1.019,3.78,-998.00,1227.00,97.00,2997.0000
1822716,-17.65,63.64,-16.95,102722,2.389,2.580,0.015,0.004,-0.082,1.018,3.49,-998.00,1235.00,90.00,3001.0000
1822803,-17.66,63.64,-16.95,102721,2.588,2.527,-0.115,0.006,-0.085,1.025,3.64,-1001.00,1240.00,120.00,2997.0000
1822885,-17.68,63.68,-16.95,102721,2.206,2.351,-0.466,0.003,-0.081,1.023,3.64,-1008.00,1230.00,90.00,2995.0000
1822967,-17.67,63.67,-16.95,102723,2.702,2.511,-0.069,0.008,-0.078,1.015,3.78,-1001.00,1237.00,92.00,2997.0000
